DA_OA	DM_AF	DM_OA	JO_OF	JO_OA	KJ_OF	KJ_OA
-0.012517	-0.010614	-0.009931	-0.014216	-0.009715	-0.010657	-0.015319
-0.01259	-0.01335	-0.009392	-0.008211	-0.008388	-0.011619	-0.011009
-0.012819	-0.00675	-0.012399	-0.028377	-0.013016	-0.010899	-0.011216
-0.012456	-0.012459	-0.00999	-0.012132	-0.011322	-0.010572	-0.011217
-0.012575	-0.009089	-0.012468	-0.013108	-0.007866	-0.010665	-0.013824
-0.012877	-0.012727	-0.00899	-0.012601	-0.010964	-0.007731	-0.007272
-0.012871	-0.007814	-0.010592	-0.008085	-0.013425	-0.011509	-0.010939
-0.012481	-0.010469	-0.012852	-0.011765	-0.010157	-0.014809	-0.011202
-0.012786	-0.010375	-0.011739	-0.008102	-0.011374	-0.011947	-0.005525
-0.013001	-0.013014	-0.01389	-0.010976	-0.010875	-0.008434	-0.00837
-0.013093	-0.011776	-0.010434	-0.006791	-0.007656	-0.009966	-0.012048
-0.013201	-0.011245	-0.008984	-0.017363	-0.012425	-0.016442	-0.011764
-0.012992	-0.014323	-0.010722	-0.00631	-0.010832	-0.0095	-0.013129
-0.013167	-0.014887	-0.011935	-0.009382	-0.014128	-0.004958	-0.010332
-0.013059	-0.01044	-0.011562	-0.005516	-0.009745	-0.012198	-0.008898
-0.013073	-0.008496	-0.008184	-0.018875	-0.013131	-0.007732	-0.006822
-0.013325	-0.0111	-0.018043	-0.006217	-0.011469	-0.008705	-0.010172
-0.013272	-0.010958	-0.01297	-0.008785	-0.011385	-0.008874	-0.011764
-0.012889	-0.016528	-0.010472	-0.013889	-0.011528	-0.00866	-0.009246
-0.012996	-0.008328	-0.008033	-0.011939	-0.00824	-0.013464	-0.012777
-0.01344	-0.011785	-0.008803	-0.009893	-0.013778	-0.009736	-0.010981
-0.013465	-0.011004	-0.021584	-0.009887	-0.012082	-0.007603	-0.005294
-0.013305	-0.013644	-0.013012	-0.016279	-0.012046	-0.011506	-0.011371
-0.013581	-0.00804	-0.013208	-0.011426	-0.009408	-0.010168	-0.012795
-0.013583	-0.013648	-0.010529	-0.011007	-0.014121	-0.014733	-0.012913
-0.013547	-0.011773	-0.011183	-0.008554	-0.00836	-0.009993	-0.012634
-0.013727	-0.011608	-0.012435	-0.014342	-0.004106	-0.008362	-0.011059
-0.013808	-0.009892	-0.006205	-0.011274	-0.013313	-0.013421	-0.00982
-0.013564	-0.009104	-0.011762	-0.008722	-0.011254	-0.008216	-0.007827
-0.013534	-0.012689	-0.017487	-0.006067	-0.010184	-0.011001	-0.013246
-0.013849	-0.009703	-0.008201	-0.014424	-0.012425	-0.009033	-0.010817
-0.013804	-0.011477	-0.010964	-0.010621	-0.012083	-0.008685	-0.01203
-0.013767	-0.009712	-0.011099	-0.010526	-0.008873	-0.015063	-0.012627
-0.014116	-0.01216	-0.011949	-0.006754	-0.008885	-0.009727	-0.009113
-0.013987	-0.012662	-0.009402	-0.01871	-0.013801	-0.007848	-0.006009
-0.013894	-0.012043	-0.006198	-0.008477	-0.007017	-0.01566	-0.009014
-0.01399	-0.00839	-0.015225	-0.016272	-0.010419	-0.009555	-0.012072
-0.013959	-0.013798	-0.010142	-0.008741	-0.009267	-0.011485	-0.011566
-0.014102	-0.009319	-0.010751	-0.014067	-0.012964	-0.008587	-0.013641
-0.013793	-0.011283	-0.012052	-0.005311	-0.006801	-0.00842	-0.010667
-0.014054	-0.00824	-0.010513	-0.010164	-0.013692	-0.014864	-0.008523
-0.013997	-0.014395	-0.010732	-0.003447	-0.028097	-0.010605	-0.010307
-0.014045	-0.010656	-0.008112	-0.012523	-0.015397	-0.014281	-0.011389
-0.014168	-0.01089	-0.013572	-0.007062	-0.012858	-0.013321	-0.014692
-0.01442	-0.010911	-0.011795	-0.008011	-0.009799	-0.010069	-0.010121
-0.014331	-0.010682	-0.010937	-0.007537	-0.013671	-0.012411	-0.010481
-0.014	-0.013346	-0.008545	-0.01247	-0.0093	-0.009376	-0.011327
-0.014222	-0.010988	-0.007719	-0.009397	-0.007923	-0.006681	-0.00295
-0.014591	-0.011869	-0.017134	-0.013051	-0.011486	-0.009686	-0.011786
-0.014189	-0.010288	-0.006734	-0.004459	-0.009179	-0.00989	-0.01118
-0.014175	-0.013373	-0.008617	-0.011251	-0.010729	-0.01478	-0.011134
-0.014406	-0.009479	-0.012736	-0.005947	-0.009606	-0.00916	-0.013253
-0.01439	-0.009371	-0.012561	-0.007071	-0.012323	-0.010339	-0.008487
-0.014711	-0.011237	-0.009987	-0.01081	-0.009671	-0.012471	-0.005789
-0.014637	-0.013034	-0.008992	-0.017178	-0.011444	-0.012487	-0.007685
-0.015038	-0.011514	-0.011658	-0.008689	-0.00843	-0.009392	-0.010704
-0.014799	-0.010265	-0.014637	-0.010705	-0.014682	-0.011953	-0.011191
-0.014714	-0.008177	-0.010234	-0.013579	-0.007112	-0.015994	-0.011482
-0.015385	-0.009741	-0.010182	-0.013645	-0.009742	-0.012822	-0.013063
-0.014815	-0.010424	-0.008674	-0.012385	-0.013851	-0.011099	-0.013923
-0.014767	-0.008028	-0.014191	-0.014461	-0.011026	-0.0066	-0.006127
-0.014931	-0.010217	-0.008377	-0.013148	-0.009679	-0.010862	-0.012439
-0.014919	-0.007403	-0.00812	-0.012534	-0.012651	-0.010517	-0.00888
-0.014899	-0.013301	-0.01651	-0.007785	-0.014644	-0.010371	-0.009527
-0.014979	-0.01036	-0.010241	-0.010333	-0.005563	-0.011056	-0.012583
-0.015168	-0.011378	-0.009464	-0.009483	-0.012665	-0.011176	-0.011106
-0.015101	-0.010056	-0.004843	-0.007714	-0.010307	-0.011693	-0.010373
-0.014822	-0.015392	-0.014315	-0.016524	-0.013574	-0.013125	-0.010474
-0.014982	-0.006791	-0.0098	-0.013331	-0.008861	-0.008691	-0.00843
-0.014979	-0.012993	-0.010413	-0.013649	-0.017085	-0.013066	-0.008463
-0.01496	-0.011166	-0.002361	-0.005513	-0.014433	-0.01047	-0.011892
-0.01478	-0.012633	-0.01014	-0.008695	-0.008686	-0.011026	-0.014811
-0.014896	-0.0089	-0.014509	-0.008761	-0.011789	-0.01202	-0.010253
-0.014947	-0.013027	-0.007187	-0.01075	-0.015158	-0.007414	-0.010873
-0.014731	-0.01091	-0.010358	-0.007387	-0.008713	-0.010426	-0.01353
-0.014828	-0.009241	-0.01031	-0.011149	-0.0063	-0.010227	-0.012249
-0.014727	-0.00881	-0.009313	-0.0093	-0.011615	-0.010069	-0.009075
-0.014856	-0.012616	-0.010682	-0.01209	-0.006589	-0.015326	-0.013339
-0.014812	-0.009966	-0.00885	-0.005636	-0.008955	-0.006451	-0.006759
-0.014789	-0.014531	-0.012986	-0.014429	-0.011734	-0.014551	-0.010887
-0.014858	-0.011193	-0.010341	-0.013406	-0.010321	-0.011387	-0.01623
-0.014692	-0.010568	-0.008144	-0.01193	-0.010408	-0.010675	-0.009076
-0.014955	-0.012699	-0.014003	-0.01005	-0.011177	-0.012832	-0.009177
-0.014849	-0.008169	-0.008405	-0.013021	-0.010908	-0.007316	-0.015237
-0.014937	-0.010588	-0.0104	-0.005984	-0.009599	-0.010748	-0.007587
-0.015072	-0.010463	-0.007525	-0.01297	-0.0137	-0.012883	-0.009795
-0.015041	-0.012723	-0.015385	-0.011381	-0.014623	-0.011503	-0.015048
-0.01516	-0.007652	-0.010846	-0.011165	-0.013289	-0.009453	-0.012394
-0.015128	-0.012978	-0.008778	-0.005808	-0.011714	-0.00863	-0.008385
-0.015072	-0.012265	-0.010079	-0.010812	-0.00673	-0.011079	-0.009931
-0.014729	-0.007367	-0.010939	-0.009051	-0.011996	-0.014753	-0.016459
-0.014858	-0.009983	-0.010791	-0.009163	-0.008317	-0.007055	-0.010026
-0.015016	-0.012331	-0.008859	-0.010188	-0.010741	-0.008491	-0.010619
-0.014746	-0.014787	-0.02105	-0.010657	-0.012068	-0.00742	-0.01243
-0.014871	-0.005313	-0.012883	-0.007242	-0.012114	-0.0096	-0.00659
-0.015165	-0.009141	-0.010706	-0.014839	-0.009614	-0.012323	-0.009497
-0.015086	-0.013532	-0.009603	-0.00551	-0.012293	-0.008737	-0.012645
-0.015245	-0.00868	-0.012957	-0.009779	-0.011225	-0.009105	-0.008193
-0.015049	-0.007512	-0.011369	-0.008143	-0.007889	-0.013113	-0.010489
-0.015605	-0.009379	-0.009695	-0.009198	-0.007743	-0.009291	-0.014931
-0.015315	-0.010347	-0.00618	-0.005904	-0.009275	-0.011336	-0.006643
-0.015231	-0.01315	-0.010614	-0.013529	-0.013087	-0.003782	-0.008846
-0.015391	-0.009901	-0.012033	-0.01059	-0.00791	-0.0134	-0.012012
-0.01524	-0.014662	-0.011532	-0.009761	-0.011161	-0.011951	-0.008673
-0.015168	-0.011077	-0.007132	-0.008827	-0.010533	-0.005792	-0.008307
-0.015074	-0.0126	-0.013832	-0.0155	-0.01157	-0.01306	-0.014219
-0.015329	-0.006216	-0.009449	-0.008391	-0.009127	-0.012786	-0.01306
-0.014996	-0.012178	-0.012609	-0.010078	-0.008598	-0.011139	-0.009455
-0.015059	-0.009649	-0.014663	-0.013505	-0.013519	-0.013306	-0.01291
-0.015327	-0.01144	-0.011417	-0.016026	-0.011447	-0.007422	-0.011762
-0.014971	-0.011401	-0.015531	-0.009734	-0.013883	-0.013451	-0.01069
-0.015138	-0.015567	-0.005483	-0.013239	-0.01321	-0.00777	-0.012327
-0.015078	-0.013014	-0.013449	-0.01421	-0.014717	-0.013991	-0.013527
-0.015091	-0.008905	-0.018719	-0.009463	-0.011334	-0.008978	-0.009073
-0.015185	-0.011081	-0.008437	-0.010007	-0.010306	-0.008313	-0.008567
-0.0151	-0.012723	-0.013613	-0.009903	-0.012536	-0.012673	-0.009866
-0.015285	-0.010554	-0.010221	-0.012082	-0.009723	-0.009042	-0.008166
-0.015371	-0.011713	-0.011954	-0.0071	-0.011741	-0.011401	-0.010025
-0.015278	-0.01327	-0.012599	-0.009887	-0.010374	-0.009044	-0.0149
-0.015586	-0.010567	-0.012563	-0.007527	-0.012515	-0.011976	-0.008016
-0.015435	-0.008885	-0.012529	-0.011496	-0.009144	-0.009687	-0.011946
-0.015558	-0.011522	-0.007854	-0.007275	-0.009454	-0.004981	-0.01144
-0.015497	-0.012347	-0.007492	-0.013412	-0.014216	-0.009885	-0.006921
-0.015502	-0.00887	-0.011671	-0.014779	-0.005467	-0.009089	-0.010295
-0.015526	-0.010673	-0.009156	-0.014662	-0.010455	-0.011487	-0.018755
-0.015282	-0.007752	-0.014018	-0.012322	-0.011399	-0.0129	-0.008822
-0.015476	-0.010433	-0.005668	-0.013439	-0.010386	-0.008206	-0.010716
-0.015249	-0.004336	-0.01709	-0.010465	-0.00753	-0.011142	-0.011758
-0.015296	-0.015994	-0.006379	-0.009816	-0.012169	-0.013865	-0.008313
-0.015545	-0.008708	-0.010711	-0.010847	-0.012234	-0.010532	-0.008776
-0.015532	-0.013569	-0.008207	-0.013221	-0.007118	-0.007338	-0.013887
-0.015685	-0.006553	-0.012659	-0.012313	-0.012806	-0.013771	-0.014584
-0.015842	-0.013809	-0.011644	-0.011309	-0.015141	-0.013408	-0.010978
-0.015947	-0.009169	-0.00341	-0.012002	-0.011377	-0.010828	-0.013265
-0.015573	-0.013642	-0.012704	-0.014289	-0.009866	-0.009611	-0.013685
-0.015895	-0.006414	-0.010757	-0.014535	-0.012599	-0.008429	-0.009456
-0.015821	-0.010899	-0.011642	-0.009415	-0.014959	-0.011221	-0.011383
-0.015403	-0.010863	-0.006399	-0.011869	-0.010077	-0.011386	-0.011975
-0.015613	-0.014577	-0.008493	-0.008939	-0.011805	-0.012183	-0.011618
-0.015767	-0.007609	-0.013856	-0.01331	-0.010425	-0.011721	-0.011462
-0.015993	-0.014021	-0.008854	-0.006459	-0.012945	-0.005112	-0.01099
-0.015996	-0.010459	-0.006448	-0.015844	-0.011363	-0.010812	-0.011195
-0.016105	-0.010414	-0.014583	-0.012075	-0.008611	-0.010133	-0.008184
-0.016213	-0.009922	-0.006964	-0.011743	-0.012293	-0.0124	-0.012145
-0.015908	-0.011943	-0.012442	-0.010287	-0.009464	-0.009078	-0.010231
-0.016159	-0.013611	-0.009288	-0.011909	-0.011002	-0.012244	-0.016297
-0.016204	-0.010696	-0.013921	-0.009528	-0.012073	-0.011519	-0.010081
-0.016095	-0.007637	-0.011927	-0.006197	-0.016325	-0.007696	-0.007014
-0.016083	-0.012581	-0.007242	-0.010077	-0.009533	-0.009977	-0.011512
-0.01628	-0.00655	-0.010872	-0.013587	-0.014343	-0.00941	-0.01388
-0.01652	-0.01248	-0.00868	-0.007498	-0.016556	-0.015727	-0.007928
-0.016198	-0.014728	-0.013451	-0.012684	-0.011665	-0.010247	-0.010148
-0.016592	-0.010549	-0.009204	-0.010788	-0.010616	-0.00242	-0.014093
-0.016502	-0.014597	-0.006497	-0.012493	-0.009698	-0.012872	-0.004681
-0.016323	-0.011243	-0.014731	-0.009274	-0.017082	-0.012637	-0.010672
-0.016288	-0.013938	-0.009418	-0.009283	-0.008501	-0.011622	-0.010445
-0.016505	-0.011358	-0.007185	-0.011263	-0.012787	-0.011141	-0.00981
-0.016229	-0.014428	-0.008621	-0.009327	-0.012616	-0.005847	-0.014481
-0.016342	-0.009945	-0.010001	-0.008915	-0.008601	-0.010918	-0.011423
-0.016773	-0.014113	-0.007021	-0.01007	-0.010834	-0.011886	-0.008365
-0.016748	-0.008754	-0.008523	-0.010942	-0.008238	-0.010251	-0.011328
-0.016738	-0.010103	-0.011447	-0.007032	-0.012854	-0.010613	-0.009567
-0.016961	-0.012235	-0.010045	-0.015074	-0.006971	-0.013473	-0.010542
-0.016854	-0.013308	-0.011022	-0.009944	-0.01048	-0.013875	-0.010481
-0.01684	-0.005483	-0.009052	-0.012847	-0.013148	-0.011227	-0.010986
-0.016969	-0.012479	-0.012461	-0.004247	-0.011309	-0.006786	-0.009562
-0.016849	-0.012663	-0.015712	-0.0131	-0.009565	-0.012096	-0.008745
-0.016866	-0.012186	-0.009449	-0.010963	-0.012928	-0.013526	-0.007606
-0.016909	-0.01973	-0.009249	-0.008727	-0.008499	-0.010875	-0.010941
-0.017007	-0.014202	-0.015564	-0.005984	-0.008468	-0.011689	-0.008338
-0.017294	-0.010829	-0.011458	-0.011323	-0.010553	-0.006613	-0.011114
-0.017213	-0.007379	-0.008575	-0.0136	-0.00753	-0.016706	-0.009416
-0.017381	-0.011801	-0.01096	-0.009686	-0.012664	-0.014593	-0.006215
-0.017278	-0.012684	-0.014349	-0.011295	-0.010322	-0.010196	-0.012711
-0.017343	-0.008267	-0.01528	-0.014171	-0.011103	-0.008421	-0.010415
-0.017589	-0.00815	-0.008544	-0.013548	-0.010875	-0.012314	-0.011397
-0.017434	-0.013912	-0.014228	-0.007887	-0.012734	-0.010195	-0.013913
-0.017257	-0.012492	-0.014068	-0.015919	-0.015052	-0.009402	-0.00896
-0.017417	-0.009245	-0.012039	-0.009469	-0.00966	-0.008765	-0.006763
-0.017689	-0.01414	-0.007909	-0.00903	-0.012914	-0.018158	-0.008337
-0.017463	-0.013935	-0.010388	-0.010022	-0.010149	-0.01496	-0.009347
-0.017642	-0.010942	-0.015376	-0.014822	-0.014446	-0.006902	-0.010249
-0.017609	-0.011114	-0.00901	-0.009253	-0.012542	-0.010073	-0.0104
-0.017809	-0.012569	-0.008845	-0.009399	-0.014695	-0.006248	-0.010338
-0.017681	-0.008972	-0.01078	-0.012451	-0.00782	-0.0121	-0.006972
-0.017708	-0.012277	-0.013898	-0.013871	-0.008098	-0.010187	-0.010027
-0.017636	-0.014994	-0.007175	-0.005463	-0.009203	-0.007172	-0.010616
-0.017574	-0.01405	-0.00594	-0.011419	-0.008292	-0.011108	-0.009526
-0.017875	-0.007329	-0.012182	-0.013792	-0.007975	-0.01046	-0.009493
-0.017808	-0.013599	-0.011772	-0.010462	-0.007776	-0.011189	-0.01337
-0.017688	-0.007501	-0.013905	-0.011894	-0.01153	-0.01551	-0.00857
-0.017733	-0.013492	-0.005085	-0.012662	-0.005171	-0.009564	-0.00961
-0.018062	-0.009278	-0.012541	-0.010884	-0.013923	-0.008478	-0.012409
-0.01799	-0.011147	-0.007624	-0.009022	-0.010636	-0.010166	-0.006183
-0.018199	-0.009373	-0.01	-0.014602	-0.014784	-0.010603	-0.00918
-0.018244	-0.014557	-0.012221	-0.013353	-0.007981	-0.010797	-0.015514
-0.01799	-0.01266	-0.007619	-0.013465	-0.010375	-0.008163	-0.016619
-0.018228	-0.010648	-0.00909	-0.006695	-0.010087	-0.009575	-0.011279
-0.018163	-0.011044	-0.012071	-0.014118	-0.007465	-0.015246	-0.013266
-0.018096	-0.009146	-0.013074	-0.012287	-0.008128	-0.015815	-0.010852
-0.018116	-0.010195	-0.013018	-0.008923	-0.009366	-0.00882	-0.006319
-0.017954	-0.010001	-0.007475	-0.010876	-0.012934	-0.008201	-0.008285
-0.017934	-0.013429	-0.013153	-0.010822	-0.007031	-0.007139	-0.010076
-0.018103	-0.009654	-0.012311	-0.006675	-0.013078	-0.014512	-0.01079
-0.018478	-0.00667	-0.012832	-0.012909	-0.010674	-0.012966	-0.009407
-0.018219	-0.013488	-0.011026	-0.007466	-0.011016	-0.00633	-0.012773
-0.018218	-0.012714	-0.008555	-0.014472	-0.008725	-0.012868	-0.010581
-0.01822	-0.009999	-0.012962	-0.013087	-0.009162	-0.009865	-0.008983
-0.018071	-0.00787	-0.009916	-0.008537	-0.010411	-0.009663	-0.012799
-0.017897	-0.009884	-0.010101	-0.009496	-0.005151	-0.008794	-0.012399
-0.018379	-0.013231	-0.010493	-0.014277	-0.00942	-0.007798	-0.011521
-0.018298	-0.007421	-0.007193	-0.005876	-0.00773	-0.007609	-0.009452
-0.01823	-0.008007	-0.014176	-0.009729	-0.016588	-0.013132	-0.013996
-0.01829	-0.012502	-0.007186	-0.009448	-0.009116	-0.011857	-0.008039
-0.018587	-0.011982	-0.010844	-0.013468	-0.012823	-0.01477	-0.011495
-0.018502	0.006799	-0.014533	-0.006838	-0.013539	-0.012114	-0.013401
-0.018332	-0.009442	-0.012857	-0.014765	-0.008411	-0.009667	-0.014986
-0.018412	-0.011002	-0.011029	-0.009823	-0.010446	-0.013056	-0.008184
-0.018504	-0.008903	-0.005567	-0.012029	-0.009271	-0.010352	-0.011893
-0.018048	-0.010718	-0.006519	-0.005012	-0.015468	-0.011423	-0.008081
-0.018407	-0.009244	-0.011404	-0.013776	-0.00784	-0.009893	-0.005838
-0.018232	-0.012137	-0.009466	-0.01296	-0.009963	-0.011909	-0.014716
-0.018121	-0.010374	-0.012029	-0.011511	-0.012922	-0.0112	-0.012455
-0.018276	-0.007305	-0.006888	-0.008249	-0.010029	-0.015616	-0.011602
-0.018588	-0.009718	-0.012729	-0.01473	-0.008574	-0.007557	-0.011562
-0.018344	-0.011231	-0.010593	-0.011565	-0.011919	-0.010278	-0.008289
-0.018252	-0.009057	-0.007605	-0.009326	-0.013105	-0.014598	-0.007052
-0.018411	-0.014057	-0.012533	-0.007848	-0.008716	-0.010691	-0.010553
-0.018388	-0.015802	-0.009972	-0.008959	-0.012139	-0.011642	-0.007109
-0.018359	-0.01131	-0.013703	-0.010468	-0.015001	-0.009292	-0.007043
-0.018389	-0.009296	-0.010107	-0.010157	-0.012163	-0.007952	-0.015778
-0.01821	-0.015353	-0.011122	-0.01498	-0.012021	-0.01349	-0.015443
-0.018207	-0.011881	-0.012638	-0.011859	-0.011949	-0.013679	-0.007754
-0.018427	-0.01138	-0.011663	-0.007559	-0.013309	-0.00955	-0.008623
-0.01828	-0.010831	-0.008343	-0.010196	-0.007435	-0.011859	-0.010632
-0.018391	-0.012177	-0.007712	-0.011017	-0.010803	-0.011773	-0.010783
-0.018445	-0.013593	-0.016907	-0.010692	-0.013447	-0.009887	-0.011634
-0.018358	-0.006038	-0.010457	-0.009367	-0.012285	-0.011685	-0.010967
-0.018013	-0.010777	-0.009018	-0.010559	-0.009739	-0.005118	-0.006984
-0.018241	-0.008046	-0.010498	-0.015411	-0.015285	-0.014024	-0.01413
-0.018405	-0.017337	-0.01127	-0.011091	-0.013175	-0.011733	-0.010074
-0.018345	-0.003789	-0.014554	-0.009485	-0.008766	-0.014943	-0.007881
-0.018227	-0.014858	-0.010215	-0.013262	-0.008958	-0.008427	-0.013604
-0.018483	-0.012301	-0.013236	-0.015456	-0.011699	-0.008329	-0.013383
-0.018708	-0.010307	-0.013774	-0.009146	-0.012807	-0.012954	-0.010016
-0.017996	-0.009705	-0.012634	-0.012047	-0.009312	-0.012788	-0.012333
-0.018368	-0.012874	-0.009978	-0.010475	-0.010466	-0.00926	-0.009844
-0.018273	-0.010432	-0.006779	-0.010985	-0.012977	-0.013618	-0.009154
-0.018204	-0.006678	-0.009792	-0.008995	-0.015242	-0.006461	-0.009979
-0.017863	-0.012119	-0.014246	-0.013468	-0.010922	-0.010815	-0.011859
-0.018106	-0.012174	-0.007567	-0.010483	-0.013397	-0.015211	-0.012317
-0.018281	-0.01479	-0.009521	-0.010143	-0.01138	-0.008531	-0.010638
-0.018348	-0.006706	-0.010801	-0.012334	-0.01026	-0.007326	-0.013113
-0.018371	-0.013869	-0.011734	-0.012579	-0.010912	-0.012509	-0.008446
-0.018117	-0.012513	-0.006122	-0.008916	-0.009376	-0.011708	-0.00916
-0.018099	-0.013967	-0.006106	-0.010058	-0.014014	-0.013033	-0.011947
-0.018135	-0.012301	-0.014573	-0.008635	-0.010949	-0.009873	-0.011207
-0.018163	-0.013821	-0.009683	-0.013218	-0.012026	-0.008826	-0.014441
-0.017968	-0.013017	-0.012336	-0.006048	-0.011422	-0.010346	-0.012505
-0.018059	-0.012226	-0.010887	-0.010435	-0.008457	-0.007688	-0.010984
-0.018479	-0.009711	-0.014162	-0.012048	-0.008994	-0.007345	-0.007673
-0.018446	-0.01079	-0.00912	-0.012118	-0.011892	-0.011353	-0.011877
-0.018432	-0.01576	-0.008782	-0.006373	-0.01302	-0.008627	-0.010789
-0.018326	-0.010937	-0.011356	-0.016353	-0.00783	-0.013626	-0.009876
-0.01818	-0.010692	-0.01108	-0.009527	-0.0133	-0.015783	-0.012544
-0.018144	-0.010938	-0.011259	-0.008218	-0.013899	-0.008924	-0.010429
-0.017986	-0.009681	-0.010088	-0.005919	-0.013559	-0.012514	-0.007768
-0.01831	-0.009076	-0.008422	-0.015761	-0.007675	-0.009409	-0.008558
-0.017999	-0.013594	-0.014784	-0.011294	-0.012576	-0.013597	-0.011157
-0.017978	-0.012166	-0.010298	-0.009772	-0.00888	-0.01376	-0.011565
-0.018353	-0.008746	-0.00715	-0.008391	-0.007829	-0.013011	-0.012015
-0.018105	-0.009204	-0.013612	-0.01375	-0.004128	-0.013815	-0.011831
-0.017907	-0.012928	-0.010883	-0.008044	-0.012913	-0.011868	-0.008852
-0.017994	-0.008971	-0.015101	-0.011408	-0.00893	-0.012955	-0.012916
-0.017616	-0.011328	-0.008011	-0.011494	-0.009821	-0.011606	-0.013613
-0.017658	-0.009157	-0.011724	-0.013814	-0.010165	-0.012635	-0.014287
-0.017623	-0.016033	-0.012883	-0.006709	-0.006244	-0.008979	-0.011865
-0.017529	-0.004863	-0.011375	-0.011547	-0.009344	-0.010254	-0.010089
-0.017529	-0.01392	-0.007856	-0.006758	-0.012055	-0.012577	-0.009548
-0.017881	-0.012873	-0.01393	-0.010298	-0.013703	-0.013828	-0.013112
-0.017814	-0.00766	-0.012094	-0.009081	-0.009726	-0.021607	-0.013276
-0.017287	-0.011275	-0.013915	-0.009508	-0.012914	-0.006485	-0.01169
-0.01745	-0.012477	-0.008647	-0.009724	-0.014315	-0.013325	-0.011371
-0.017652	-0.012545	-0.01334	-0.009279	-0.015731	-0.011659	-0.00832
-0.017169	-0.006215	-0.014348	-0.009643	-0.010407	-0.010722	-0.009645
-0.017343	-0.0133	-0.009658	-0.012189	-0.008759	-0.011345	-0.010072
-0.017447	-0.009835	-0.007481	-0.004512	-0.01304	-0.008945	-0.013415
-0.017241	-0.009344	-0.008557	-0.011762	-0.009261	-0.013393	-0.009582
-0.017445	-0.006087	-0.013643	-0.013031	-0.010024	-0.013119	-0.009988
-0.017543	-0.014317	-0.008268	-0.011365	-0.003908	-0.009713	-0.008895
-0.017445	-0.007584	-0.011677	-0.009197	-0.011483	-0.013312	-0.013475
-0.017519	-0.010882	-0.010627	-0.014245	-0.007208	-0.012127	-0.011457
-0.017342	-0.012501	-0.011092	-0.010573	-0.008412	-0.011794	-0.010133
-0.017754	-0.014725	-0.012429	-0.009433	-0.00818	-0.011857	-0.012524
-0.017264	-0.00843	-0.009937	-0.006779	-0.014497	-0.006387	-0.008904
-0.017578	-0.014894	-0.009582	-0.011497	-0.012086	-0.011654	-0.009979
-0.017392	-0.013777	-0.013133	-0.006883	-0.011145	-0.01282	-0.01184
-0.01747	-0.012732	-0.00916	-0.009209	-0.010341	-0.011272	-0.010904
-0.017226	-0.007096	-0.007524	-0.009213	-0.00932	-0.011366	-0.01272
-0.017286	-0.015123	-0.008428	-0.012363	-0.013528	-0.006804	-0.01024
-0.017366	-0.01364	-0.010793	-0.005918	-0.007543	-0.013396	-0.008001
-0.017258	-0.006766	-0.010276	-0.010489	-0.011739	-0.013198	-0.008921
-0.016977	-0.015329	-0.007255	-0.009953	-0.012751	-0.007313	-0.013311
-0.016994	-0.009191	-0.011315	-0.011691	-0.010577	-0.009306	-0.006106
-0.017093	-0.011676	-0.014732	-0.007322	-0.010294	-0.008882	-0.012297
-0.016835	-0.007101	-0.007085	-0.012755	-0.013705	-0.011086	-0.011984
-0.017108	-0.016567	-0.009517	-0.008034	-0.011768	-0.011762	-0.005961
-0.01671	-0.010813	-0.015648	-0.010701	-0.008123	-0.008351	-0.011793
-0.017162	-0.010447	-0.013106	-0.012969	-0.008632	-0.008598	-0.014069
-0.016997	-0.009833	-0.00683	-0.012958	-0.005317	-0.014085	-0.010982
-0.016713	-0.007695	-0.009072	-0.01047	-0.01207	-0.010208	-0.012335
-0.016836	-0.010192	-0.013042	-0.012805	-0.007718	-0.012684	-0.012084
-0.016959	-0.010672	-0.014618	-0.007165	-0.012351	-0.007775	-0.007288
-0.016877	-0.013691	-0.007562	-0.008578	-0.009358	-0.008507	-0.00838
-0.016588	-0.009655	-0.01056	-0.003162	-0.011523	-0.015346	-0.014479
-0.016615	-0.010857	-0.01121	-0.010414	-0.005909	-0.00979	-0.010658
-0.016779	-0.007594	-0.011987	-0.009673	-0.013969	-0.01058	-0.006825
-0.016484	-0.015702	-0.009603	-0.012333	-0.011102	-0.008713	-0.011466
